sim_day,start_time,end_time,date,day_of_week,N_through,N_right,N_left,N_total,S_through,S_right,S_left,S_total,E_through,E_right,E_left,E_total,W_through,W_right,W_left,W_total
35,07:30:00,07:45:00,2024-02-05,0,142,9,25,176,182,9,30,221,97,20,12,129,104,13,8,125
35,07:45:00,08:00:00,2024-02-05,0,160,14,11,185,187,14,31,232,155,37,14,206,119,18,13,150
35,08:00:00,08:15:00,2024-02-05,0,206,16,23,245,161,10,30,201,156,30,20,206,94,13,19,126
35,08:15:00,08:30:00,2024-02-05,0,199,15,48,262,134,3,26,163,100,22,7,129,136,23,17,176
35,08:30:00,08:45:00,2024-02-05,0,177,14,42,233,177,11,32,220,89,26,17,132,74,11,16,101
35,08:45:00,09:00:00,2024-02-05,0,190,16,34,240,134,6,21,161,123,16,11,150,97,13,12,122
35,09:00:00,09:15:00,2024-02-05,0,156,7,24,187,208,10,37,255,132,39,13,184,112,11,11,134
35,09:15:00,09:30:00,2024-02-05,0,174,17,34,225,156,9,27,192,99,29,12,140,76,12,11,99
35,10:00:00,10:15:00,2024-02-05,0,125,12,19,156,125,9,15,149,66,12,11,89,110,14,12,136
35,10:15:00,10:30:00,2024-02-05,0,98,7,22,127,157,7,18,182,100,15,15,130,68,6,7,81
35,10:30:00,10:45:00,2024-02-05,0,174,7,28,209,152,1,25,178,124,30,25,179,105,20,11,136
35,10:45:00,11:00:00,2024-02-05,0,87,4,7,98,119,3,19,141,86,16,11,113,57,5,4,66
35,11:00:00,11:15:00,2024-02-05,0,142,10,21,173,134,6,16,156,77,21,9,107,76,14,9,99
35,11:15:00,11:30:00,2024-02-05,0,125,18,17,160,132,5,18,155,64,12,3,79,69,10,15,94
35,11:30:00,11:45:00,2024-02-05,0,100,7,10,117,99,4,8,111,65,13,6,84,59,6,5,70
35,11:45:00,12:00:00,2024-02-05,0,167,7,24,198,55,0,12,67,95,20,6,121,55,7,11,73
35,13:00:00,13:15:00,2024-02-05,0,89,8,16,113,148,11,27,186,85,14,7,106,79,8,9,96
35,13:15:00,13:30:00,2024-02-05,0,95,7,15,117,94,3,18,115,80,15,11,106,71,7,11,89
35,13:30:00,13:45:00,2024-02-05,0,135,12,20,167,116,6,24,146,58,13,7,78,72,10,11,93
35,13:45:00,14:00:00,2024-02-05,0,96,5,17,118,107,4,13,124,59,13,11,83,78,17,6,101
35,14:00:00,14:15:00,2024-02-05,0,99,3,17,119,66,6,12,84,79,5,7,91,45,5,2,52
35,14:15:00,14:30:00,2024-02-05,0,121,9,15,145,98,7,21,126,101,14,9,124,94,14,10,118
35,14:30:00,14:45:00,2024-02-05,0,95,4,13,112,69,9,25,103,64,5,10,79,54,5,3,62
35,14:45:00,15:00:00,2024-02-05,0,107,7,17,131,110,5,18,133,65,20,7,92,52,7,5,64
35,16:00:00,16:15:00,2024-02-05,0,113,13,16,142,78,3,9,90,73,17,11,101,48,5,7,60
35,16:15:00,16:30:00,2024-02-05,0,102,7,23,132,84,3,14,101,83,12,8,103,40,10,7,57
35,16:30:00,16:45:00,2024-02-05,0,78,10,10,98,75,5,16,96,59,11,13,83,41,3,6,50
35,16:45:00,17:00:00,2024-02-05,0,145,8,9,162,85,2,25,112,69,22,7,98,82,13,10,105
35,17:00:00,17:15:00,2024-02-05,0,74,5,14,93,90,1,12,103,64,15,12,91,53,16,8,77
35,17:15:00,17:30:00,2024-02-05,0,95,8,16,119,84,2,6,92,91,26,7,124,82,8,9,99
35,17:30:00,17:45:00,2024-02-05,0,139,9,17,165,126,8,19,153,96,21,7,124,69,16,13,98
35,17:45:00,18:00:00,2024-02-05,0,114,9,20,143,102,4,13,119,87,12,9,108,91,14,8,113
