sim_day,start_time,end_time,date,day_of_week,N_through,N_right,N_left,N_total,S_through,S_right,S_left,S_total,E_through,E_right,E_left,E_total,W_through,W_right,W_left,W_total
32,07:30:00,07:45:00,2024-02-02,4,137,14,20,171,133,3,28,164,133,38,9,180,144,17,17,178
32,07:45:00,08:00:00,2024-02-02,4,256,13,41,310,198,11,41,250,142,36,18,196,139,25,14,178
32,08:00:00,08:15:00,2024-02-02,4,252,21,52,325,182,11,30,223,165,34,15,214,167,21,19,207
32,08:15:00,08:30:00,2024-02-02,4,287,21,49,357,207,13,32,252,133,39,8,180,170,16,11,197
32,08:30:00,08:45:00,2024-02-02,4,234,21,36,291,185,9,32,226,140,29,13,182,107,25,13,145
32,08:45:00,09:00:00,2024-02-02,4,256,15,42,313,212,9,35,256,164,31,17,212,159,18,14,191
32,09:00:00,09:15:00,2024-02-02,4,249,12,43,304,273,14,50,337,163,41,16,220,119,9,9,137
32,09:15:00,09:30:00,2024-02-02,4,195,13,21,229,181,8,30,219,122,28,15,165,101,16,12,129
32,10:00:00,10:15:00,2024-02-02,4,146,13,20,179,136,10,24,170,85,16,13,114,70,10,8,88
32,10:15:00,10:30:00,2024-02-02,4,160,12,34,206,143,6,19,168,128,28,9,165,76,14,9,99
32,10:30:00,10:45:00,2024-02-02,4,118,12,17,147,133,6,28,167,116,29,8,153,59,8,7,74
32,10:45:00,11:00:00,2024-02-02,4,149,5,25,179,115,5,14,134,79,16,9,104,75,11,12,98
32,11:00:00,11:15:00,2024-02-02,4,138,7,19,164,101,9,16,126,102,25,11,138,89,13,17,119
32,11:15:00,11:30:00,2024-02-02,4,132,13,20,165,105,6,24,135,68,17,7,92,62,11,13,86
32,11:30:00,11:45:00,2024-02-02,4,114,14,23,151,113,7,22,142,82,14,10,106,53,10,6,69
32,11:45:00,12:00:00,2024-02-02,4,118,9,24,151,103,2,28,133,71,18,7,96,76,17,12,105
32,13:00:00,13:15:00,2024-02-02,4,143,10,23,176,121,6,22,149,74,26,10,110,90,18,11,119
32,13:15:00,13:30:00,2024-02-02,4,126,15,18,159,108,4,23,135,126,24,15,165,85,8,6,99
32,13:30:00,13:45:00,2024-02-02,4,133,15,23,171,143,10,18,171,85,18,12,115,94,9,8,111
32,13:45:00,14:00:00,2024-02-02,4,131,13,25,169,104,3,24,131,68,22,8,98,51,7,8,66
32,14:00:00,14:15:00,2024-02-02,4,109,11,15,135,88,7,14,109,83,20,8,111,51,5,5,61
32,14:15:00,14:30:00,2024-02-02,4,122,9,28,159,141,5,24,170,102,22,10,134,76,15,4,95
32,14:30:00,14:45:00,2024-02-02,4,119,11,15,145,70,5,12,87,66,15,10,91,68,9,8,85
32,14:45:00,15:00:00,2024-02-02,4,80,9,10,99,91,3,14,108,95,26,11,132,84,20,8,112
32,16:00:00,16:15:00,2024-02-02,4,134,14,16,164,122,2,22,146,101,20,9,130,80,10,6,96
32,16:15:00,16:30:00,2024-02-02,4,116,14,18,148,90,5,16,111,102,19,9,130,85,11,10,106
32,16:30:00,16:45:00,2024-02-02,4,135,9,27,171,109,4,21,134,89,20,10,119,68,7,2,77
32,16:45:00,17:00:00,2024-02-02,4,109,13,14,136,121,8,13,142,80,17,6,103,67,8,9,84
32,17:00:00,17:15:00,2024-02-02,4,104,8,20,132,115,3,14,132,100,17,6,123,77,9,6,92
32,17:15:00,17:30:00,2024-02-02,4,120,9,21,150,107,8,18,133,88,20,14,122,88,9,4,101
32,17:30:00,17:45:00,2024-02-02,4,111,13,15,139,76,2,15,93,114,27,9,150,115,14,14,143
32,17:45:00,18:00:00,2024-02-02,4,157,6,20,183,122,5,24,151,96,17,15,128,76,13,9,98
