sim_day,start_time,end_time,date,day_of_week,N_through,N_right,N_left,N_total,S_through,S_right,S_left,S_total,E_through,E_right,E_left,E_total,W_through,W_right,W_left,W_total
45,07:30:00,07:45:00,2024-02-15,3,134,11,23,168,101,7,25,133,70,23,10,103,82,14,11,107
45,07:45:00,08:00:00,2024-02-15,3,167,11,27,205,218,5,37,260,113,27,11,151,99,17,9,125
45,08:00:00,08:15:00,2024-02-15,3,126,10,17,153,189,14,32,235,132,28,7,167,131,20,14,165
45,08:15:00,08:30:00,2024-02-15,3,173,18,26,217,246,10,27,283,187,38,16,241,115,18,13,146
45,08:30:00,08:45:00,2024-02-15,3,139,10,16,165,191,8,31,230,107,29,11,147,106,12,17,135
45,08:45:00,09:00:00,2024-02-15,3,133,11,21,165,167,9,33,209,147,22,15,184,98,15,12,125
45,09:00:00,09:15:00,2024-02-15,3,201,10,33,244,258,10,42,310,99,24,17,140,96,10,9,115
45,09:15:00,09:30:00,2024-02-15,3,171,16,25,212,156,7,27,190,103,24,11,138,90,20,11,121
45,10:00:00,10:15:00,2024-02-15,3,151,7,17,175,87,5,10,102,76,17,6,99,83,7,19,109
45,10:15:00,10:30:00,2024-02-15,3,98,10,22,130,107,4,22,133,106,23,12,141,97,14,7,118
45,10:30:00,10:45:00,2024-02-15,3,141,15,16,172,106,8,20,134,109,30,14,153,60,17,11,88
45,10:45:00,11:00:00,2024-02-15,3,128,8,17,153,102,5,13,120,78,20,6,104,93,14,12,119
45,11:00:00,11:15:00,2024-02-15,3,124,9,21,154,92,4,11,107,101,28,7,136,75,9,9,93
45,11:15:00,11:30:00,2024-02-15,3,108,10,17,135,85,3,9,97,81,19,12,112,72,11,9,92
45,11:30:00,11:45:00,2024-02-15,3,75,5,14,94,66,3,14,83,68,14,12,94,64,10,3,77
45,11:45:00,12:00:00,2024-02-15,3,89,3,18,110,75,5,20,100,58,15,8,81,70,13,2,85
45,13:00:00,13:15:00,2024-02-15,3,150,14,25,189,121,4,20,145,101,17,9,127,56,14,7,77
45,13:15:00,13:30:00,2024-02-15,3,98,10,11,119,109,6,16,131,74,9,7,90,81,6,10,97
45,13:30:00,13:45:00,2024-02-15,3,95,8,17,120,115,6,14,135,52,11,8,71,51,9,4,64
45,13:45:00,14:00:00,2024-02-15,3,104,10,21,135,103,3,20,126,55,17,5,77,82,9,3,94
45,14:00:00,14:15:00,2024-02-15,3,89,9,18,116,52,3,6,61,54,19,8,81,55,7,8,70
45,14:15:00,14:30:00,2024-02-15,3,104,6,20,130,107,4,10,121,64,21,6,91,76,7,5,88
45,14:30:00,14:45:00,2024-02-15,3,104,5,16,125,72,3,10,85,78,19,4,101,39,7,4,50
45,14:45:00,15:00:00,2024-02-15,3,93,4,12,109,82,4,24,110,89,17,7,113,56,11,4,71
45,16:00:00,16:15:00,2024-02-15,3,91,6,22,119,101,2,14,117,61,18,6,85,63,5,4,72
45,16:15:00,16:30:00,2024-02-15,3,113,6,15,134,93,7,9,109,60,13,7,80,64,17,5,86
45,16:30:00,16:45:00,2024-02-15,3,114,4,22,140,101,5,12,118,91,13,5,109,55,9,13,77
45,16:45:00,17:00:00,2024-02-15,3,104,10,14,128,39,1,9,49,52,12,9,73,67,14,3,84
45,17:00:00,17:15:00,2024-02-15,3,102,2,16,120,49,3,7,59,79,16,3,98,49,7,9,65
45,17:15:00,17:30:00,2024-02-15,3,115,8,15,138,92,6,21,119,105,23,8,136,52,7,7,66
45,17:30:00,17:45:00,2024-02-15,3,107,12,26,145,95,4,21,120,91,19,7,117,86,7,6,99
45,17:45:00,18:00:00,2024-02-15,3,103,5,10,118,131,3,25,159,59,10,5,74,59,9,8,76
