sim_day,start_time,end_time,date,day_of_week,N_through,N_right,N_left,N_total,S_through,S_right,S_left,S_total,E_through,E_right,E_left,E_total,W_through,W_right,W_left,W_total
30,07:30:00,07:45:00,2024-01-31,2,144,13,29,186,103,4,20,127,105,23,11,139,84,12,10,106
30,07:45:00,08:00:00,2024-01-31,2,213,17,30,260,169,16,29,214,152,35,9,196,138,21,18,177
30,08:00:00,08:15:00,2024-01-31,2,211,11,46,268,175,7,31,213,139,28,12,179,101,13,12,126
30,08:15:00,08:30:00,2024-01-31,2,204,20,38,262,147,9,22,178,169,39,20,228,145,28,13,186
30,08:30:00,08:45:00,2024-01-31,2,135,13,23,171,186,13,35,234,105,22,9,136,127,20,16,163
30,08:45:00,09:00:00,2024-01-31,2,238,16,44,298,200,17,33,250,167,34,9,210,97,17,11,125
30,09:00:00,09:15:00,2024-01-31,2,245,16,56,317,146,11,33,190,162,40,11,213,169,24,15,208
30,09:15:00,09:30:00,2024-01-31,2,178,17,20,215,162,6,22,190,102,18,9,129,118,12,13,143
30,10:00:00,10:15:00,2024-01-31,2,133,17,30,180,148,6,23,177,61,16,9,86,60,11,11,82
30,10:15:00,10:30:00,2024-01-31,2,170,11,29,210,129,5,16,150,111,16,9,136,84,21,12,117
30,10:30:00,10:45:00,2024-01-31,2,121,16,27,164,105,9,17,131,71,17,4,92,98,21,18,137
30,10:45:00,11:00:00,2024-01-31,2,115,10,15,140,94,4,17,115,84,24,6,114,67,13,4,84
30,11:00:00,11:15:00,2024-01-31,2,132,8,26,166,86,4,13,103,94,15,5,114,95,11,3,109
30,11:15:00,11:30:00,2024-01-31,2,105,3,20,128,88,7,20,115,85,16,10,111,82,9,4,95
30,11:30:00,11:45:00,2024-01-31,2,100,10,15,125,66,5,13,84,72,18,7,97,58,9,10,77
30,11:45:00,12:00:00,2024-01-31,2,164,15,24,203,109,12,20,141,92,23,8,123,71,10,9,90
30,13:00:00,13:15:00,2024-01-31,2,114,8,19,141,124,10,21,155,99,15,6,120,65,8,9,82
30,13:15:00,13:30:00,2024-01-31,2,165,16,33,214,105,7,16,128,100,21,7,128,75,7,9,91
30,13:30:00,13:45:00,2024-01-31,2,127,7,24,158,116,4,23,143,85,19,4,108,71,5,11,87
30,13:45:00,14:00:00,2024-01-31,2,132,11,22,165,85,6,23,114,108,20,14,142,62,11,6,79
30,14:00:00,14:15:00,2024-01-31,2,96,8,14,118,80,0,7,87,76,16,4,96,31,8,7,46
30,14:15:00,14:30:00,2024-01-31,2,135,3,17,155,108,6,23,137,110,27,12,149,99,12,7,118
30,14:30:00,14:45:00,2024-01-31,2,119,4,20,143,93,3,17,113,74,29,8,111,48,8,5,61
30,14:45:00,15:00:00,2024-01-31,2,71,4,17,92,106,1,15,122,64,12,5,81,69,7,7,83
30,16:00:00,16:15:00,2024-01-31,2,114,6,14,134,86,3,19,108,77,16,9,102,56,13,8,77
30,16:15:00,16:30:00,2024-01-31,2,102,5,18,125,122,7,18,147,55,16,4,75,33,5,6,44
30,16:30:00,16:45:00,2024-01-31,2,100,4,16,120,94,4,12,110,68,14,9,91,58,16,4,78
30,16:45:00,17:00:00,2024-01-31,2,125,11,17,153,99,5,16,120,66,15,9,90,49,10,10,69
30,17:00:00,17:15:00,2024-01-31,2,97,7,21,125,111,5,18,134,59,12,11,82,47,7,9,63
30,17:15:00,17:30:00,2024-01-31,2,117,4,20,141,124,9,19,152,67,10,4,81,81,4,11,96
30,17:30:00,17:45:00,2024-01-31,2,121,13,29,163,116,6,24,146,100,30,7,137,88,19,13,120
30,17:45:00,18:00:00,2024-01-31,2,150,12,13,175,94,5,19,118,82,19,11,112,72,14,6,92
