sim_day,start_time,end_time,date,day_of_week,N_through,N_right,N_left,N_total,S_through,S_right,S_left,S_total,E_through,E_right,E_left,E_total,W_through,W_right,W_left,W_total
9,07:30:00,07:45:00,2024-01-10,2,168,10,18,196,133,4,31,168,146,24,12,182,101,17,7,125
9,07:45:00,08:00:00,2024-01-10,2,190,15,27,232,193,11,19,223,155,33,10,198,133,26,16,175
9,08:00:00,08:15:00,2024-01-10,2,158,14,24,196,188,7,45,240,182,45,14,241,120,13,8,141
9,08:15:00,08:30:00,2024-01-10,2,161,16,33,210,207,7,38,252,150,46,16,212,124,14,13,151
9,08:30:00,08:45:00,2024-01-10,2,212,8,31,251,146,10,34,190,106,44,16,166,96,10,21,127
9,08:45:00,09:00:00,2024-01-10,2,180,11,34,225,193,18,34,245,158,54,16,228,82,14,6,102
9,09:00:00,09:15:00,2024-01-10,2,220,18,43,281,184,9,34,227,147,44,20,211,139,24,16,179
9,09:15:00,09:30:00,2024-01-10,2,213,24,30,267,161,8,28,197,103,22,7,132,67,13,10,90
9,10:00:00,10:15:00,2024-01-10,2,152,11,25,188,126,7,20,153,124,33,13,170,61,4,3,68
9,10:15:00,10:30:00,2024-01-10,2,160,10,25,195,138,6,20,164,124,23,12,159,125,16,17,158
9,10:30:00,10:45:00,2024-01-10,2,142,11,14,167,112,7,18,137,143,24,13,180,65,21,17,103
9,10:45:00,11:00:00,2024-01-10,2,115,8,15,138,109,8,20,137,93,19,13,125,94,9,8,111
9,11:00:00,11:15:00,2024-01-10,2,126,16,18,160,125,4,13,142,88,19,10,117,91,12,12,115
9,11:15:00,11:30:00,2024-01-10,2,82,4,13,99,126,7,23,156,59,9,6,74,89,17,8,114
9,11:30:00,11:45:00,2024-01-10,2,79,10,14,103,78,3,5,86,79,19,7,105,81,12,11,104
9,11:45:00,12:00:00,2024-01-10,2,120,17,27,164,117,11,25,153,78,20,9,107,60,9,7,76
9,13:00:00,13:15:00,2024-01-10,2,123,14,18,155,89,4,14,107,98,19,9,126,68,10,9,87
9,13:15:00,13:30:00,2024-01-10,2,140,9,15,164,111,5,23,139,99,21,14,134,68,14,6,88
9,13:30:00,13:45:00,2024-01-10,2,125,4,15,144,104,4,17,125,80,25,6,111,59,11,8,78
9,13:45:00,14:00:00,2024-01-10,2,105,1,17,123,68,4,16,88,83,17,12,112,47,9,4,60
9,14:00:00,14:15:00,2024-01-10,2,91,10,12,113,93,4,20,117,59,12,7,78,51,12,5,68
9,14:15:00,14:30:00,2024-01-10,2,106,4,21,131,99,2,15,116,107,21,6,134,79,9,7,95
9,14:30:00,14:45:00,2024-01-10,2,106,7,17,130,83,3,16,102,69,13,14,96,42,4,5,51
9,14:45:00,15:00:00,2024-01-10,2,89,9,18,116,89,4,16,109,50,10,7,67,42,5,4,51
9,16:00:00,16:15:00,2024-01-10,2,95,7,9,111,68,6,7,81,63,12,3,78,50,8,5,63
9,16:15:00,16:30:00,2024-01-10,2,119,14,17,150,91,4,19,114,64,10,7,81,57,5,10,72
9,16:30:00,16:45:00,2024-01-10,2,132,10,19,161,99,7,16,122,54,8,6,68,63,9,4,76
9,16:45:00,17:00:00,2024-01-10,2,109,12,11,132,97,7,20,124,70,23,11,104,55,10,10,75
9,17:00:00,17:15:00,2024-01-10,2,69,5,11,85,91,0,11,102,69,12,3,84,56,10,7,73
9,17:15:00,17:30:00,2024-01-10,2,101,6,10,117,91,1,19,111,69,16,4,89,73,8,3,84
9,17:30:00,17:45:00,2024-01-10,2,160,13,25,198,141,5,29,175,48,15,4,67,85,8,12,105
9,17:45:00,18:00:00,2024-01-10,2,119,15,27,161,92,9,20,121,105,18,9,132,79,11,6,96
