sim_day,start_time,end_time,date,day_of_week,N_through,N_right,N_left,N_total,S_through,S_right,S_left,S_total,E_through,E_right,E_left,E_total,W_through,W_right,W_left,W_total
20,07:30:00,07:45:00,2024-01-21,6,117,10,17,144,87,4,10,101,61,14,6,81,49,6,14,69
20,07:45:00,08:00:00,2024-01-21,6,111,5,14,130,90,2,16,108,76,22,3,101,65,9,9,83
20,08:00:00,08:15:00,2024-01-21,6,102,9,19,130,109,6,15,130,53,15,6,74,57,12,12,81
20,08:15:00,08:30:00,2024-01-21,6,103,7,8,118,108,3,17,128,90,29,13,132,87,15,6,108
20,08:30:00,08:45:00,2024-01-21,6,95,15,13,123,113,3,16,132,71,22,4,97,92,16,9,117
20,08:45:00,09:00:00,2024-01-21,6,108,9,22,139,107,13,19,139,67,10,4,81,61,12,10,83
20,09:00:00,09:15:00,2024-01-21,6,135,7,19,161,117,15,26,158,91,28,12,131,80,15,12,107
20,09:15:00,09:30:00,2024-01-21,6,87,9,16,112,79,5,20,104,63,12,5,80,58,9,7,74
20,10:00:00,10:15:00,2024-01-21,6,55,3,11,69,73,7,10,90,43,13,6,62,45,5,6,56
20,10:15:00,10:30:00,2024-01-21,6,93,5,12,110,60,1,12,73,54,7,2,63,58,7,2,67
20,10:30:00,10:45:00,2024-01-21,6,78,2,20,100,68,5,15,88,55,12,6,73,53,6,12,71
20,10:45:00,11:00:00,2024-01-21,6,83,10,10,103,64,3,11,78,43,6,7,56,32,5,11,48
20,11:00:00,11:15:00,2024-01-21,6,72,2,12,86,56,2,3,61,65,19,5,89,44,4,5,53
20,11:15:00,11:30:00,2024-01-21,6,65,5,9,79,35,1,8,44,42,9,4,55,46,2,8,56
20,11:30:00,11:45:00,2024-01-21,6,52,8,6,66,35,2,6,43,44,10,5,59,30,10,4,44
20,11:45:00,12:00:00,2024-01-21,6,52,6,8,66,52,3,8,63,48,10,4,62,48,6,4,58
20,13:00:00,13:15:00,2024-01-21,6,59,3,13,75,63,0,6,69,43,11,4,58,36,6,8,50
20,13:15:00,13:30:00,2024-01-21,6,97,6,13,116,60,2,12,74,42,12,6,60,36,3,3,42
20,13:30:00,13:45:00,2024-01-21,6,66,1,9,76,53,3,7,63,46,2,3,51,34,6,6,46
20,13:45:00,14:00:00,2024-01-21,6,58,6,7,71,63,2,8,73,33,12,3,48,37,4,2,43
20,14:00:00,14:15:00,2024-01-21,6,57,8,9,74,40,1,12,53,48,8,4,60,40,3,2,45
20,14:15:00,14:30:00,2024-01-21,6,93,6,21,120,56,1,10,67,45,14,3,62,43,4,2,49
20,14:30:00,14:45:00,2024-01-21,6,45,2,11,58,43,3,6,52,56,6,7,69,39,9,3,51
20,14:45:00,15:00:00,2024-01-21,6,50,5,7,62,45,1,7,53,33,6,4,43,34,6,5,45
20,16:00:00,16:15:00,2024-01-21,6,56,5,13,74,33,3,5,41,43,9,4,56,28,6,3,37
20,16:15:00,16:30:00,2024-01-21,6,83,7,9,99,65,3,5,73,44,16,6,66,35,6,6,47
20,16:30:00,16:45:00,2024-01-21,6,54,3,9,66,43,3,4,50,42,13,1,56,47,4,4,55
20,16:45:00,17:00:00,2024-01-21,6,67,4,8,79,53,4,5,62,48,11,4,63,34,8,3,45
20,17:00:00,17:15:00,2024-01-21,6,61,8,9,78,40,4,4,48,58,10,6,74,27,4,1,32
20,17:15:00,17:30:00,2024-01-21,6,67,5,10,82,52,4,9,65,32,7,11,50,50,4,4,58
20,17:30:00,17:45:00,2024-01-21,6,72,4,12,88,51,5,11,67,47,11,0,58,60,8,8,76
20,17:45:00,18:00:00,2024-01-21,6,58,6,13,77,56,2,8,66,37,6,6,49,37,4,5,46
