sim_day,start_time,end_time,date,day_of_week,N_through,N_right,N_left,N_total,S_through,S_right,S_left,S_total,E_through,E_right,E_left,E_total,W_through,W_right,W_left,W_total
26,07:30:00,07:45:00,2024-01-27,5,119,9,22,150,99,3,10,112,83,22,13,118,65,11,3,79
26,07:45:00,08:00:00,2024-01-27,5,125,14,23,162,119,5,13,137,81,16,11,108,61,5,12,78
26,08:00:00,08:15:00,2024-01-27,5,144,8,23,175,94,4,16,114,76,21,8,105,84,12,5,101
26,08:15:00,08:30:00,2024-01-27,5,129,5,15,149,125,12,18,155,86,19,12,117,69,13,10,92
26,08:30:00,08:45:00,2024-01-27,5,105,11,13,129,125,6,31,162,84,17,4,105,70,11,4,85
26,08:45:00,09:00:00,2024-01-27,5,125,11,16,152,104,4,18,126,116,18,11,145,86,13,9,108
26,09:00:00,09:15:00,2024-01-27,5,134,8,33,175,79,4,18,101,114,33,14,161,82,17,12,111
26,09:15:00,09:30:00,2024-01-27,5,112,12,17,141,80,13,11,104,71,17,8,96,40,7,4,51
26,10:00:00,10:15:00,2024-01-27,5,71,9,12,92,64,4,11,79,53,9,1,63,35,3,3,41
26,10:15:00,10:30:00,2024-01-27,5,91,7,12,110,47,0,7,54,82,13,7,102,58,11,6,75
26,10:30:00,10:45:00,2024-01-27,5,105,7,24,136,82,3,13,98,49,13,6,68,53,12,7,72
26,10:45:00,11:00:00,2024-01-27,5,87,5,11,103,50,3,6,59,61,19,7,87,39,6,4,49
26,11:00:00,11:15:00,2024-01-27,5,63,3,17,83,61,5,15,81,49,12,6,67,38,5,4,47
26,11:15:00,11:30:00,2024-01-27,5,53,7,7,67,33,2,3,38,55,12,3,70,47,6,6,59
26,11:30:00,11:45:00,2024-01-27,5,45,3,8,56,46,1,7,54,42,9,5,56,30,6,5,41
26,11:45:00,12:00:00,2024-01-27,5,120,9,13,142,59,3,8,70,71,14,8,93,45,5,6,56
26,13:00:00,13:15:00,2024-01-27,5,87,7,16,110,87,4,15,106,65,14,6,85,41,6,4,51
26,13:15:00,13:30:00,2024-01-27,5,91,4,10,105,94,4,23,121,60,10,5,75,45,9,8,62
26,13:30:00,13:45:00,2024-01-27,5,66,5,13,84,47,0,13,60,76,14,7,97,37,9,6,52
26,13:45:00,14:00:00,2024-01-27,5,79,7,14,100,48,2,9,59,52,7,4,63,49,7,7,63
26,14:00:00,14:15:00,2024-01-27,5,55,3,9,67,40,2,8,50,39,8,3,50,29,4,3,36
26,14:15:00,14:30:00,2024-01-27,5,99,6,12,117,71,1,10,82,52,8,5,65,41,3,7,51
26,14:30:00,14:45:00,2024-01-27,5,58,5,4,67,46,1,9,56,45,8,1,54,40,6,7,53
26,14:45:00,15:00:00,2024-01-27,5,71,4,16,91,66,3,12,81,48,13,7,68,29,11,4,44
26,16:00:00,16:15:00,2024-01-27,5,64,4,10,78,54,2,4,60,64,11,7,82,63,11,10,84
26,16:15:00,16:30:00,2024-01-27,5,43,7,12,62,44,3,8,55,28,8,4,40,42,9,2,53
26,16:30:00,16:45:00,2024-01-27,5,36,1,6,43,56,4,8,68,52,9,5,66,35,10,5,50
26,16:45:00,17:00:00,2024-01-27,5,65,3,5,73,77,2,8,87,34,8,2,44,31,6,6,43
26,17:00:00,17:15:00,2024-01-27,5,58,5,10,73,46,3,9,58,55,4,4,63,30,4,1,35
26,17:15:00,17:30:00,2024-01-27,5,81,6,13,100,84,6,17,107,62,10,3,75,41,5,5,51
26,17:30:00,17:45:00,2024-01-27,5,85,3,21,109,72,0,15,87,77,16,6,99,53,12,6,71
26,17:45:00,18:00:00,2024-01-27,5,65,5,14,84,79,3,10,92,73,12,7,92,39,6,2,47
