sim_day,start_time,end_time,date,day_of_week,N_through,N_right,N_left,N_total,S_through,S_right,S_left,S_total,E_through,E_right,E_left,E_total,W_through,W_right,W_left,W_total
15,07:30:00,07:45:00,2024-01-16,1,158,13,27,198,164,2,17,183,116,22,5,143,83,19,12,114
15,07:45:00,08:00:00,2024-01-16,1,213,13,40,266,188,7,29,224,134,29,13,176,103,14,11,128
15,08:00:00,08:15:00,2024-01-16,1,179,20,36,235,158,5,28,191,153,28,14,195,127,25,12,164
15,08:15:00,08:30:00,2024-01-16,1,223,19,39,281,242,17,55,314,139,45,17,201,128,14,9,151
15,08:30:00,08:45:00,2024-01-16,1,187,13,31,231,203,8,33,244,116,25,10,151,133,13,16,162
15,08:45:00,09:00:00,2024-01-16,1,223,12,36,271,195,14,41,250,171,42,17,230,111,15,11,137
15,09:00:00,09:15:00,2024-01-16,1,234,20,37,291,225,18,35,278,170,50,17,237,126,25,13,164
15,09:15:00,09:30:00,2024-01-16,1,208,15,23,246,151,4,28,183,130,21,6,157,154,14,4,172
15,10:00:00,10:15:00,2024-01-16,1,158,11,34,203,117,9,24,150,105,22,10,137,84,15,7,106
15,10:15:00,10:30:00,2024-01-16,1,148,12,31,191,152,8,25,185,124,32,17,173,64,6,11,81
15,10:30:00,10:45:00,2024-01-16,1,140,11,23,174,150,4,27,181,81,15,15,111,84,18,11,113
15,10:45:00,11:00:00,2024-01-16,1,149,17,17,183,113,5,22,140,116,29,8,153,75,10,11,96
15,11:00:00,11:15:00,2024-01-16,1,152,6,24,182,139,4,28,171,90,23,9,122,75,4,6,85
15,11:15:00,11:30:00,2024-01-16,1,144,7,12,163,106,2,10,118,78,21,12,111,69,7,1,77
15,11:30:00,11:45:00,2024-01-16,1,118,8,16,142,112,3,28,143,73,17,4,94,54,12,5,71
15,11:45:00,12:00:00,2024-01-16,1,106,5,25,136,120,8,17,145,82,19,11,112,56,10,9,75
15,13:00:00,13:15:00,2024-01-16,1,154,8,22,184,118,5,18,141,61,20,7,88,64,19,5,88
15,13:15:00,13:30:00,2024-01-16,1,145,9,20,174,119,6,23,148,103,23,11,137,72,4,6,82
15,13:30:00,13:45:00,2024-01-16,1,120,10,16,146,100,5,20,125,85,20,14,119,46,11,5,62
15,13:45:00,14:00:00,2024-01-16,1,135,6,32,173,101,3,12,116,64,14,5,83,81,14,9,104
15,14:00:00,14:15:00,2024-01-16,1,79,4,15,98,75,2,18,95,71,17,4,92,51,4,4,59
15,14:15:00,14:30:00,2024-01-16,1,162,6,33,201,106,4,13,123,79,18,9,106,102,14,11,127
15,14:30:00,14:45:00,2024-01-16,1,104,13,11,128,94,4,25,123,99,20,10,129,45,4,10,59
15,14:45:00,15:00:00,2024-01-16,1,126,10,21,157,131,8,22,161,92,16,9,117,44,7,6,57
15,16:00:00,16:15:00,2024-01-16,1,112,12,24,148,90,2,17,109,77,18,9,104,71,7,5,83
15,16:15:00,16:30:00,2024-01-16,1,142,10,15,167,64,1,22,87,54,15,7,76,66,11,6,83
15,16:30:00,16:45:00,2024-01-16,1,134,12,23,169,123,4,21,148,74,23,9,106,69,9,5,83
15,16:45:00,17:00:00,2024-01-16,1,98,8,21,127,86,7,18,111,74,14,7,95,74,7,6,87
15,17:00:00,17:15:00,2024-01-16,1,46,6,14,66,70,7,12,89,102,12,7,121,64,10,9,83
15,17:15:00,17:30:00,2024-01-16,1,115,10,13,138,114,6,15,135,102,15,6,123,59,7,11,77
15,17:30:00,17:45:00,2024-01-16,1,128,4,21,153,137,9,29,175,75,22,18,115,83,17,8,108
15,17:45:00,18:00:00,2024-01-16,1,136,10,23,169,134,10,18,162,97,33,6,136,81,11,12,104
