sim_day,start_time,end_time,date,day_of_week,N_through,N_right,N_left,N_total,S_through,S_right,S_left,S_total,E_through,E_right,E_left,E_total,W_through,W_right,W_left,W_total
19,07:30:00,07:45:00,2024-01-20,5,119,5,16,140,81,5,16,102,54,12,1,67,33,6,4,43
19,07:45:00,08:00:00,2024-01-20,5,167,12,23,202,143,4,29,176,116,22,13,151,74,13,13,100
19,08:00:00,08:15:00,2024-01-20,5,83,7,15,105,99,1,20,120,64,16,5,85,42,5,6,53
19,08:15:00,08:30:00,2024-01-20,5,110,9,20,139,122,3,16,141,90,22,9,121,66,13,9,88
19,08:30:00,08:45:00,2024-01-20,5,82,6,11,99,93,6,23,122,100,19,9,128,77,11,10,98
19,08:45:00,09:00:00,2024-01-20,5,131,13,27,171,148,4,27,179,98,24,14,136,74,8,6,88
19,09:00:00,09:15:00,2024-01-20,5,134,13,18,165,124,5,23,152,120,27,11,158,93,16,14,123
19,09:15:00,09:30:00,2024-01-20,5,98,7,17,122,86,9,14,109,67,18,8,93,47,8,4,59
19,10:00:00,10:15:00,2024-01-20,5,82,4,8,94,56,4,8,68,60,12,8,80,50,7,4,61
19,10:15:00,10:30:00,2024-01-20,5,111,12,15,138,71,3,12,86,59,9,6,74,32,8,4,44
19,10:30:00,10:45:00,2024-01-20,5,56,4,10,70,84,2,8,94,67,16,7,90,70,7,13,90
19,10:45:00,11:00:00,2024-01-20,5,77,6,21,104,84,3,14,101,40,7,7,54,33,6,6,45
19,11:00:00,11:15:00,2024-01-20,5,99,4,11,114,69,5,10,84,68,16,6,90,69,6,4,79
19,11:15:00,11:30:00,2024-01-20,5,88,11,12,111,55,1,13,69,53,13,4,70,56,7,6,69
19,11:30:00,11:45:00,2024-01-20,5,52,5,8,65,63,4,8,75,62,19,6,87,44,2,6,52
19,11:45:00,12:00:00,2024-01-20,5,65,5,6,76,55,0,13,68,57,14,7,78,49,11,1,61
19,13:00:00,13:15:00,2024-01-20,5,91,7,11,109,61,1,7,69,63,9,5,77,56,7,6,69
19,13:15:00,13:30:00,2024-01-20,5,57,7,7,71,83,2,9,94,50,15,5,70,56,7,9,72
19,13:30:00,13:45:00,2024-01-20,5,61,7,14,82,69,4,11,84,51,15,8,74,32,5,3,40
19,13:45:00,14:00:00,2024-01-20,5,41,6,7,54,32,3,5,40,26,7,3,36,20,3,3,26
19,14:00:00,14:15:00,2024-01-20,5,50,3,13,66,42,3,8,53,34,7,7,48,39,2,6,47
19,14:15:00,14:30:00,2024-01-20,5,55,11,12,78,62,1,14,77,62,14,6,82,49,6,8,63
19,14:30:00,14:45:00,2024-01-20,5,65,4,5,74,58,5,8,71,55,9,10,74,35,1,5,41
19,14:45:00,15:00:00,2024-01-20,5,65,7,12,84,73,3,14,90,54,7,6,67,48,9,2,59
19,16:00:00,16:15:00,2024-01-20,5,67,0,14,81,53,5,9,67,45,8,3,56,39,5,6,50
19,16:15:00,16:30:00,2024-01-20,5,67,5,15,87,49,0,7,56,51,11,5,67,44,8,2,54
19,16:30:00,16:45:00,2024-01-20,5,74,2,17,93,75,3,13,91,46,8,4,58,30,6,6,42
19,16:45:00,17:00:00,2024-01-20,5,76,2,9,87,81,5,10,96,72,6,7,85,35,4,5,44
19,17:00:00,17:15:00,2024-01-20,5,62,4,7,73,51,3,8,62,44,10,3,57,29,4,2,35
19,17:15:00,17:30:00,2024-01-20,5,88,10,11,109,61,3,13,77,32,10,6,48,47,4,3,54
19,17:30:00,17:45:00,2024-01-20,5,72,7,21,100,76,5,11,92,62,15,11,88,44,6,2,52
19,17:45:00,18:00:00,2024-01-20,5,110,5,22,137,79,4,17,100,50,10,4,64,24,3,4,31
