sim_day,start_time,end_time,date,day_of_week,N_through,N_right,N_left,N_total,S_through,S_right,S_left,S_total,E_through,E_right,E_left,E_total,W_through,W_right,W_left,W_total
13,07:30:00,07:45:00,2024-01-14,6,81,11,17,109,70,3,8,81,54,18,5,77,53,7,3,63
13,07:45:00,08:00:00,2024-01-14,6,118,11,16,145,120,10,16,146,67,15,3,85,55,8,8,71
13,08:00:00,08:15:00,2024-01-14,6,101,2,19,122,72,0,12,84,67,12,9,88,50,16,4,70
13,08:15:00,08:30:00,2024-01-14,6,100,15,21,136,109,7,13,129,100,22,6,128,69,16,5,90
13,08:30:00,08:45:00,2024-01-14,6,108,7,21,136,95,1,13,109,71,22,4,97,65,14,3,82
13,08:45:00,09:00:00,2024-01-14,6,79,8,10,97,113,5,18,136,81,19,4,104,49,6,4,59
13,09:00:00,09:15:00,2024-01-14,6,85,1,15,101,114,9,13,136,86,21,12,119,51,15,4,70
13,09:15:00,09:30:00,2024-01-14,6,73,6,6,85,69,6,23,98,85,13,9,107,61,7,6,74
13,10:00:00,10:15:00,2024-01-14,6,73,4,8,85,78,6,21,105,49,13,7,69,41,8,4,53
13,10:15:00,10:30:00,2024-01-14,6,85,8,17,110,44,0,9,53,40,8,2,50,52,14,5,71
13,10:30:00,10:45:00,2024-01-14,6,99,9,13,121,94,3,6,103,72,17,5,94,49,9,8,66
13,10:45:00,11:00:00,2024-01-14,6,59,1,9,69,63,3,9,75,41,9,10,60,30,11,5,46
13,11:00:00,11:15:00,2024-01-14,6,85,5,14,104,54,3,11,68,47,11,5,63,42,10,5,57
13,11:15:00,11:30:00,2024-01-14,6,46,4,7,57,74,3,13,90,49,10,3,62,32,8,2,42
13,11:30:00,11:45:00,2024-01-14,6,48,5,5,58,58,1,8,67,40,18,8,66,41,6,3,50
13,11:45:00,12:00:00,2024-01-14,6,65,3,10,78,46,4,7,57,56,11,4,71,56,10,8,74
13,13:00:00,13:15:00,2024-01-14,6,64,9,11,84,57,4,7,68,42,14,5,61,44,7,4,55
13,13:15:00,13:30:00,2024-01-14,6,47,1,6,54,51,3,11,65,45,15,2,62,48,3,5,56
13,13:30:00,13:45:00,2024-01-14,6,62,1,7,70,43,2,10,55,57,10,10,77,32,6,1,39
13,13:45:00,14:00:00,2024-01-14,6,77,4,11,92,50,2,11,63,43,13,2,58,48,6,5,59
13,14:00:00,14:15:00,2024-01-14,6,55,3,8,66,49,4,7,60,39,9,3,51,24,6,5,35
13,14:15:00,14:30:00,2024-01-14,6,62,12,13,87,51,5,16,72,37,13,5,55,45,10,7,62
13,14:30:00,14:45:00,2024-01-14,6,45,2,6,53,33,1,4,38,25,2,5,32,24,3,2,29
13,14:45:00,15:00:00,2024-01-14,6,60,1,8,69,54,2,13,69,34,7,0,41,27,0,3,30
13,16:00:00,16:15:00,2024-01-14,6,65,8,11,84,62,7,10,79,55,11,4,70,41,4,1,46
13,16:15:00,16:30:00,2024-01-14,6,51,2,7,60,36,1,6,43,36,5,6,47,36,8,5,49
13,16:30:00,16:45:00,2024-01-14,6,55,4,9,68,56,5,14,75,40,8,5,53,36,9,2,47
13,16:45:00,17:00:00,2024-01-14,6,86,2,9,97,42,1,6,49,47,12,3,62,41,4,9,54
13,17:00:00,17:15:00,2024-01-14,6,50,5,10,65,44,2,9,55,41,8,2,51,25,5,2,32
13,17:15:00,17:30:00,2024-01-14,6,37,4,3,44,66,3,13,82,63,14,8,85,35,2,3,40
13,17:30:00,17:45:00,2024-01-14,6,60,4,7,71,67,6,11,84,47,9,5,61,42,2,3,47
13,17:45:00,18:00:00,2024-01-14,6,71,5,17,93,60,5,11,76,30,7,1,38,32,3,7,42
