sim_day,start_time,end_time,date,day_of_week,N_through,N_right,N_left,N_total,S_through,S_right,S_left,S_total,E_through,E_right,E_left,E_total,W_through,W_right,W_left,W_total
53,07:30:00,07:45:00,2024-02-23,4,101,3,18,122,178,8,33,219,118,35,15,168,96,11,11,118
53,07:45:00,08:00:00,2024-02-23,4,262,24,61,347,205,9,32,246,131,34,11,176,100,24,14,138
53,08:00:00,08:15:00,2024-02-23,4,171,8,44,223,196,6,38,240,187,30,12,229,90,11,14,115
53,08:15:00,08:30:00,2024-02-23,4,252,23,36,311,227,9,37,273,217,43,25,285,167,22,18,207
53,08:30:00,08:45:00,2024-02-23,4,207,10,19,236,178,11,29,218,150,25,12,187,81,11,11,103
53,08:45:00,09:00:00,2024-02-23,4,227,20,29,276,214,14,35,263,192,50,19,261,137,18,13,168
53,09:00:00,09:15:00,2024-02-23,4,180,16,28,224,266,6,42,314,175,39,19,233,132,15,23,170
53,09:15:00,09:30:00,2024-02-23,4,118,10,28,156,219,7,26,252,102,32,15,149,117,12,13,142
53,10:00:00,10:15:00,2024-02-23,4,94,9,11,114,122,6,24,152,147,32,9,188,66,7,3,76
53,10:15:00,10:30:00,2024-02-23,4,178,11,26,215,125,9,17,151,116,24,15,155,103,13,13,129
53,10:30:00,10:45:00,2024-02-23,4,131,10,25,166,178,7,27,212,103,25,11,139,110,16,9,135
53,10:45:00,11:00:00,2024-02-23,4,116,9,17,142,93,5,17,115,84,17,5,106,88,11,11,110
53,11:00:00,11:15:00,2024-02-23,4,168,12,34,214,140,9,26,175,123,23,14,160,101,11,10,122
53,11:15:00,11:30:00,2024-02-23,4,93,4,14,111,144,8,19,171,80,18,5,103,86,12,12,110
53,11:30:00,11:45:00,2024-02-23,4,89,10,22,121,89,5,18,112,99,34,5,138,49,4,4,57
53,11:45:00,12:00:00,2024-02-23,4,128,11,14,153,143,8,35,186,97,30,9,136,88,10,11,109
53,13:00:00,13:15:00,2024-02-23,4,120,7,19,146,66,6,15,87,85,13,6,104,70,9,13,92
53,13:15:00,13:30:00,2024-02-23,4,123,14,23,160,158,6,37,201,123,17,12,152,85,10,5,100
53,13:30:00,13:45:00,2024-02-23,4,136,5,23,164,76,3,19,98,79,21,4,104,68,13,7,88
53,13:45:00,14:00:00,2024-02-23,4,106,3,18,127,95,3,11,109,72,14,11,97,63,8,5,76
53,14:00:00,14:15:00,2024-02-23,4,114,8,23,145,93,7,15,115,70,20,8,98,79,8,7,94
53,14:15:00,14:30:00,2024-02-23,4,121,13,21,155,110,10,24,144,116,25,15,156,110,13,6,129
53,14:30:00,14:45:00,2024-02-23,4,114,7,21,142,97,5,21,123,94,19,8,121,55,4,7,66
53,14:45:00,15:00:00,2024-02-23,4,98,12,15,125,102,7,18,127,94,18,5,117,64,14,6,84
53,16:00:00,16:15:00,2024-02-23,4,141,12,30,183,98,4,26,128,80,16,4,100,90,12,14,116
53,16:15:00,16:30:00,2024-02-23,4,105,7,16,128,110,4,16,130,69,12,10,91,58,9,13,80
53,16:30:00,16:45:00,2024-02-23,4,99,4,19,122,116,4,24,144,91,24,12,127,62,6,8,76
53,16:45:00,17:00:00,2024-02-23,4,115,6,21,142,119,5,18,142,122,36,12,170,103,18,11,132
53,17:00:00,17:15:00,2024-02-23,4,132,7,19,158,100,2,20,122,89,21,6,116,53,11,12,76
53,17:15:00,17:30:00,2024-02-23,4,187,18,29,234,67,1,23,91,85,21,5,111,71,8,5,84
53,17:30:00,17:45:00,2024-02-23,4,153,9,20,182,90,9,12,111,102,26,8,136,75,12,11,98
53,17:45:00,18:00:00,2024-02-23,4,93,5,12,110,79,3,6,88,75,27,3,105,68,4,3,75
