sim_day,start_time,end_time,date,day_of_week,N_through,N_right,N_left,N_total,S_through,S_right,S_left,S_total,E_through,E_right,E_left,E_total,W_through,W_right,W_left,W_total
38,07:30:00,07:45:00,2024-02-08,3,137,9,21,167,97,5,14,116,81,13,10,104,89,13,6,108
38,07:45:00,08:00:00,2024-02-08,3,207,13,23,243,171,11,33,215,112,26,10,148,124,11,18,153
38,08:00:00,08:15:00,2024-02-08,3,204,9,38,251,187,7,29,223,125,31,13,169,126,17,19,162
38,08:15:00,08:30:00,2024-02-08,3,241,22,27,290,206,4,37,247,129,32,12,173,113,15,7,135
38,08:30:00,08:45:00,2024-02-08,3,155,14,25,194,130,5,22,157,107,24,15,146,79,11,12,102
38,08:45:00,09:00:00,2024-02-08,3,140,11,13,164,196,6,37,239,178,35,12,225,131,17,20,168
38,09:00:00,09:15:00,2024-02-08,3,128,11,30,169,177,5,37,219,177,29,8,214,80,17,3,100
38,09:15:00,09:30:00,2024-02-08,3,199,14,37,250,110,5,23,138,153,23,16,192,89,11,11,111
38,10:00:00,10:15:00,2024-02-08,3,80,7,16,103,107,3,21,131,87,21,15,123,92,16,7,115
38,10:15:00,10:30:00,2024-02-08,3,111,8,18,137,117,12,20,149,103,32,8,143,98,14,13,125
38,10:30:00,10:45:00,2024-02-08,3,152,9,25,186,104,6,16,126,80,19,5,104,71,9,11,91
38,10:45:00,11:00:00,2024-02-08,3,99,10,15,124,62,3,9,74,61,12,8,81,81,12,6,99
38,11:00:00,11:15:00,2024-02-08,3,114,8,23,145,121,4,10,135,95,23,7,125,77,8,7,92
38,11:15:00,11:30:00,2024-02-08,3,133,12,21,166,92,4,9,105,74,17,7,98,50,7,5,62
38,11:30:00,11:45:00,2024-02-08,3,74,4,17,95,78,1,14,93,64,15,13,92,46,4,8,58
38,11:45:00,12:00:00,2024-02-08,3,90,11,15,116,94,2,16,112,72,11,4,87,73,14,10,97
38,13:00:00,13:15:00,2024-02-08,3,103,9,19,131,135,4,21,160,81,11,5,97,83,14,7,104
38,13:15:00,13:30:00,2024-02-08,3,101,6,18,125,148,7,23,178,84,19,9,112,97,13,12,122
38,13:30:00,13:45:00,2024-02-08,3,80,7,10,97,86,5,17,108,87,19,8,114,53,11,8,72
38,13:45:00,14:00:00,2024-02-08,3,90,4,18,112,88,7,17,112,57,12,9,78,46,7,8,61
38,14:00:00,14:15:00,2024-02-08,3,83,7,16,106,56,1,11,68,56,14,4,74,43,10,7,60
38,14:15:00,14:30:00,2024-02-08,3,115,6,16,137,65,4,7,76,104,17,11,132,73,7,9,89
38,14:30:00,14:45:00,2024-02-08,3,91,6,18,115,99,5,5,109,77,17,7,101,71,10,10,91
38,14:45:00,15:00:00,2024-02-08,3,115,7,18,140,84,5,18,107,65,16,6,87,49,7,3,59
38,16:00:00,16:15:00,2024-02-08,3,110,4,13,127,80,6,11,97,69,17,7,93,58,8,5,71
38,16:15:00,16:30:00,2024-02-08,3,119,9,18,146,96,3,16,115,88,10,2,100,43,8,7,58
38,16:30:00,16:45:00,2024-02-08,3,98,8,22,128,96,4,15,115,76,14,13,103,63,7,5,75
38,16:45:00,17:00:00,2024-02-08,3,113,10,26,149,97,5,7,109,79,17,13,109,76,7,3,86
38,17:00:00,17:15:00,2024-02-08,3,75,6,12,93,96,9,14,119,62,15,2,79,34,6,9,49
38,17:15:00,17:30:00,2024-02-08,3,86,8,20,114,131,7,17,155,64,23,9,96,63,6,8,77
38,17:30:00,17:45:00,2024-02-08,3,116,14,19,149,131,4,31,166,74,19,8,101,73,9,2,84
38,17:45:00,18:00:00,2024-02-08,3,106,10,13,129,125,4,23,152,95,30,6,131,55,8,8,71
