sim_day,start_time,end_time,date,day_of_week,N_through,N_right,N_left,N_total,S_through,S_right,S_left,S_total,E_through,E_right,E_left,E_total,W_through,W_right,W_left,W_total
55,07:30:00,07:45:00,2024-02-25,6,106,6,16,128,87,5,10,102,60,17,2,79,48,5,5,58
55,07:45:00,08:00:00,2024-02-25,6,102,6,12,120,103,1,21,125,81,19,14,114,50,8,5,63
55,08:00:00,08:15:00,2024-02-25,6,118,7,18,143,112,7,18,137,89,14,12,115,41,6,6,53
55,08:15:00,08:30:00,2024-02-25,6,117,8,19,144,135,8,11,154,86,19,6,111,61,9,4,74
55,08:30:00,08:45:00,2024-02-25,6,94,10,18,122,109,4,16,129,85,25,6,116,46,12,6,64
55,08:45:00,09:00:00,2024-02-25,6,162,7,26,195,77,3,7,87,89,23,7,119,75,10,11,96
55,09:00:00,09:15:00,2024-02-25,6,108,11,12,131,114,7,19,140,63,17,11,91,66,10,6,82
55,09:15:00,09:30:00,2024-02-25,6,69,5,17,91,69,1,11,81,56,14,10,80,59,7,8,74
55,10:00:00,10:15:00,2024-02-25,6,82,9,13,104,54,2,9,65,59,10,4,73,43,11,9,63
55,10:15:00,10:30:00,2024-02-25,6,84,3,15,102,63,2,10,75,49,14,8,71,64,6,6,76
55,10:30:00,10:45:00,2024-02-25,6,78,3,10,91,67,2,18,87,58,17,7,82,52,7,4,63
55,10:45:00,11:00:00,2024-02-25,6,69,4,10,83,67,2,11,80,47,9,3,59,53,4,6,63
55,11:00:00,11:15:00,2024-02-25,6,61,3,11,75,52,2,5,59,23,9,3,35,51,6,2,59
55,11:15:00,11:30:00,2024-02-25,6,65,1,6,72,71,2,14,87,37,12,5,54,37,8,6,51
55,11:30:00,11:45:00,2024-02-25,6,30,1,6,37,53,4,7,64,39,5,0,44,38,7,1,46
55,11:45:00,12:00:00,2024-02-25,6,43,3,6,52,80,4,8,92,44,10,3,57,34,6,2,42
55,13:00:00,13:15:00,2024-02-25,6,55,6,13,74,60,3,18,81,75,8,5,88,36,7,7,50
55,13:15:00,13:30:00,2024-02-25,6,64,2,8,74,62,3,12,77,34,5,1,40,49,12,2,63
55,13:30:00,13:45:00,2024-02-25,6,54,2,11,67,54,6,8,68,49,8,7,64,41,4,4,49
55,13:45:00,14:00:00,2024-02-25,6,51,5,19,75,45,4,5,54,41,13,4,58,31,2,4,37
55,14:00:00,14:15:00,2024-02-25,6,54,3,4,61,43,4,12,59,36,8,3,47,30,8,4,42
55,14:15:00,14:30:00,2024-02-25,6,72,7,13,92,52,3,13,68,51,6,4,61,46,9,6,61
55,14:30:00,14:45:00,2024-02-25,6,41,3,5,49,52,4,11,67,39,7,3,49,47,3,3,53
55,14:45:00,15:00:00,2024-02-25,6,55,3,11,69,63,7,11,81,28,16,6,50,34,2,1,37
55,16:00:00,16:15:00,2024-02-25,6,62,2,10,74,34,3,9,46,33,9,5,47,37,6,3,46
55,16:15:00,16:30:00,2024-02-25,6,67,1,14,82,55,2,11,68,38,8,3,49,39,3,3,45
55,16:30:00,16:45:00,2024-02-25,6,75,2,15,92,59,6,13,78,42,10,4,56,43,9,4,56
55,16:45:00,17:00:00,2024-02-25,6,56,4,10,70,51,1,7,59,36,10,4,50,31,2,2,35
55,17:00:00,17:15:00,2024-02-25,6,53,3,3,59,57,4,3,64,33,10,2,45,29,3,3,35
55,17:15:00,17:30:00,2024-02-25,6,65,4,8,77,52,1,8,61,52,10,6,68,31,2,5,38
55,17:30:00,17:45:00,2024-02-25,6,76,11,7,94,64,2,8,74,47,11,6,64,46,9,4,59
55,17:45:00,18:00:00,2024-02-25,6,62,5,2,69,68,2,10,80,30,7,3,40,44,4,5,53
