sim_day,start_time,end_time,date,day_of_week,N_through,N_right,N_left,N_total,S_through,S_right,S_left,S_total,E_through,E_right,E_left,E_total,W_through,W_right,W_left,W_total
37,07:30:00,07:45:00,2024-02-07,2,147,10,13,170,180,9,25,214,87,18,8,113,70,21,9,100
37,07:45:00,08:00:00,2024-02-07,2,113,13,24,150,171,7,28,206,106,27,13,146,94,18,10,122
37,08:00:00,08:15:00,2024-02-07,2,145,11,32,188,119,5,21,145,152,22,17,191,109,18,11,138
37,08:15:00,08:30:00,2024-02-07,2,184,18,33,235,204,13,27,244,156,48,19,223,139,26,16,181
37,08:30:00,08:45:00,2024-02-07,2,160,12,33,205,240,11,35,286,101,16,8,125,96,18,9,123
37,08:45:00,09:00:00,2024-02-07,2,161,14,21,196,190,10,34,234,110,21,12,143,118,22,6,146
37,09:00:00,09:15:00,2024-02-07,2,165,16,33,214,168,9,28,205,131,25,16,172,127,22,20,169
37,09:15:00,09:30:00,2024-02-07,2,149,11,22,182,150,6,31,187,106,27,8,141,77,13,14,104
37,10:00:00,10:15:00,2024-02-07,2,142,7,25,174,126,5,18,149,92,18,12,122,64,4,11,79
37,10:15:00,10:30:00,2024-02-07,2,116,10,27,153,124,10,24,158,95,19,11,125,90,10,2,102
37,10:30:00,10:45:00,2024-02-07,2,144,13,20,177,102,3,16,121,123,27,10,160,71,12,13,96
37,10:45:00,11:00:00,2024-02-07,2,126,12,18,156,117,6,24,147,66,11,6,83,72,6,10,88
37,11:00:00,11:15:00,2024-02-07,2,109,9,17,135,98,4,21,123,92,20,16,128,77,12,2,91
37,11:15:00,11:30:00,2024-02-07,2,110,10,18,138,106,5,24,135,79,16,5,100,73,9,7,89
37,11:30:00,11:45:00,2024-02-07,2,84,10,9,103,99,7,8,114,57,17,5,79,83,11,13,107
37,11:45:00,12:00:00,2024-02-07,2,143,12,17,172,110,5,22,137,95,25,6,126,93,16,12,121
37,13:00:00,13:15:00,2024-02-07,2,145,9,22,176,91,1,21,113,116,21,14,151,80,8,5,93
37,13:15:00,13:30:00,2024-02-07,2,83,9,18,110,90,8,8,106,88,14,7,109,86,9,10,105
37,13:30:00,13:45:00,2024-02-07,2,143,6,11,160,110,7,15,132,92,27,13,132,65,3,5,73
37,13:45:00,14:00:00,2024-02-07,2,79,7,16,102,95,3,13,111,54,11,8,73,57,11,2,70
37,14:00:00,14:15:00,2024-02-07,2,87,5,9,101,81,3,14,98,58,14,4,76,58,5,4,67
37,14:15:00,14:30:00,2024-02-07,2,125,12,21,158,134,14,16,164,83,21,9,113,60,10,6,76
37,14:30:00,14:45:00,2024-02-07,2,54,5,8,67,78,5,14,97,43,15,10,68,63,17,8,88
37,14:45:00,15:00:00,2024-02-07,2,85,3,15,103,82,8,19,109,72,12,5,89,56,4,3,63
37,16:00:00,16:15:00,2024-02-07,2,97,7,17,121,63,4,11,78,86,25,7,118,88,14,9,111
37,16:15:00,16:30:00,2024-02-07,2,120,12,17,149,115,4,17,136,75,18,4,97,73,9,5,87
37,16:30:00,16:45:00,2024-02-07,2,122,8,11,141,103,1,14,118,77,27,5,109,67,8,13,88
37,16:45:00,17:00:00,2024-02-07,2,134,12,26,172,64,4,20,88,105,30,8,143,62,5,5,72
37,17:00:00,17:15:00,2024-02-07,2,83,8,11,102,93,4,8,105,83,12,9,104,43,8,6,57
37,17:15:00,17:30:00,2024-02-07,2,82,6,16,104,92,6,13,111,55,13,6,74,59,11,5,75
37,17:30:00,17:45:00,2024-02-07,2,111,15,21,147,159,4,24,187,86,15,7,108,79,11,8,98
37,17:45:00,18:00:00,2024-02-07,2,124,2,8,134,122,6,10,138,91,28,12,131,69,13,3,85
